date,visitor,visit_pts,home,home_pts,night_out,result,pt_spread,,,,,,,,
1/9/16,Brooklyn,89,Detroit,103,0,1,14,,,,,,,,
1/9/16,Charlotte,83,LA Clippers,97,1,1,14,,,,,,,,
1/9/16,Washington,105,Orlando,99,0,0,-6,,,,,,,,
1/9/16,Toronto,108,Philadelphia,95,0,0,-13,,,,,,,,
1/9/16,Golden State,128,Sacramento,116,0,0,-12,,,,,,,,
1/9/16,Miami,83,Utah,98,0,1,15,,,,,,,,
1/10/16,Charlotte,92,Denver,95,0,1,3,,,,,,,,
1/10/16,Indiana,103,Houston,107,0,1,4,,,,,,,,
1/10/16,New Orleans,111,LA Clippers,114,1,1,3,,,,,,,,
1/10/16,Utah,86,LA Lakers,74,1,0,-12,,,,,,,,
1/10/16,Boston,98,Memphis,101,0,1,3,,,,,,,,
1/10/16,Dallas,93,Minnesota,87,0,0,-6,,,,,,,,
1/10/16,Milwaukee,88,New York,100,1,1,12,,,,,,,,
1/10/16,Cleveland,95,Philadelphia,85,0,0,-10,,,,,,,,
1/10/16,Okla City,110,Portland,115,0,1,5,,,,,,,,
1/11/16,San Antonio,106,Brooklyn,79,0,0,-27,,,,,,,,
1/11/16,Washington,114,Chicago,100,0,0,-14,,,,,,,,
1/11/16,Miami,103,Golden State,111,0,1,8,,,,,,,,
1/12/16,Cleveland,110,Dallas,107,0,0,-3,,,,,,,,
1/12/16,San Antonio,109,Detroit,99,0,0,-10,,,,,,,,
1/12/16,Phoenix,97,Indiana,116,0,1,19,,,,,,,,
1/12/16,New Orleans,91,LA Lakers,95,1,1,4,,,,,,,,
1/12/16,Houston,107,Memphis,91,0,0,-16,,,,,,,,
1/12/16,Chicago,101,Milwaukee,106,0,1,5,,,,,,,,
1/12/16,Okla City,101,Minnesota,96,0,0,-5,,,,,,,,
1/12/16,Boston,114,New York,120,1,1,6,,,,,,,,
1/13/16,Indiana,94,Boston,103,0,1,9,,,,,,,,
1/13/16,New York,104,Brooklyn,110,0,1,6,,,,,,,,
1/13/16,Atlanta,84,Charlotte,107,0,1,23,,,,,,,,
1/13/16,Golden State,110,Denver,112,0,1,2,,,,,,,,
1/13/16,Minnesota,104,Houston,107,0,1,3,,,,,,,,
1/13/16,Miami,90,LA Clippers,104,-1,1,14,,,,,,,,
1/13/16,Dallas,89,Okla City,108,0,1,19,,,,,,,,
1/13/16,Utah,85,Portland,99,0,1,14,,,,,,,,
1/13/16,New Orleans,109,Sacramento,97,0,0,-12,,,,,,,,
1/13/16,Milwaukee,101,Washington,106,0,1,5,,,,,,,,
1/14/16,LA Lakers,98,Golden State,116,0,1,18,,,,,,,,
1/14/16,Detroit,101,Memphis,103,0,1,2,,,,,,,,
1/14/16,Toronto,106,Orlando,103,0,0,-3,,,,,,,,
1/14/16,Chicago,115,Philadelphia,111,0,0,-4,,,,,,,,
1/14/16,Cleveland,95,San Antonio,99,0,1,4,,,,,,,,
1/14/16,Sacramento,103,Utah,101,0,0,-2,,,,,,,,
1/15/16,Phoenix,103,Boston,117,0,1,14,,,,,,,,
1/15/16,Portland,116,Brooklyn,104,0,0,-12,,,,,,,,
1/15/16,Dallas,83,Chicago,77,0,0,-6,,,,,,,,
1/15/16,Miami,98,Denver,95,0,0,-3,,,,,,,,
1/15/16,Cleveland,91,Houston,77,0,0,-14,,,,,,,,
1/15/16,Washington,118,Indiana,104,0,0,-14,,,,,,,,
1/15/16,Atlanta,101,Milwaukee,108,0,1,7,,,,,,,,
1/15/16,Charlotte,107,New Orleans,109,0,1,2,,,,,,,,
1/15/16,Minnesota,93,Okla City,113,0,1,20,,,,,,,,
1/16/16,Brooklyn,86,Atlanta,114,0,1,28,,,,,,,,
1/16/16,Milwaukee,105,Charlotte,92,0,0,-13,,,,,,,,
1/16/16,Golden State,95,Detroit,113,0,1,18,,,,,,,,
1/16/16,Sacramento,110,LA Clippers,103,1,0,-7,,,,,,,,
1/16/16,New York,95,Memphis,103,0,1,8,,,,,,,,
1/16/16,Portland,89,Philadelphia,114,0,1,25,,,,,,,,
1/16/16,LA Lakers,82,Utah,109,0,1,27,,,,,,,,
1/16/16,Boston,119,Washington,117,0,0,-2,,,,,,,,
1/17/16,Indiana,126,Denver,129,0,1,3,,,,,,,,
1/17/16,Houston,112,LA Lakers,95,1,0,-17,,,,,,,,
1/17/16,Phoenix,87,Minnesota,117,0,1,30,,,,,,,,
1/17/16,Miami,74,Okla City,99,0,1,25,,,,,,,,
1/17/16,Dallas,83,San Antonio,112,0,1,29,,,,,,,,
1/18/16,Orlando,81,Atlanta,98,0,1,17,,,,,,,,
1/18/16,Utah,119,Charlotte,124,0,1,5,,,,,,,,
1/18/16,Golden State,132,Cleveland,98,0,0,-34,,,,,,,,
1/18/16,Boston,113,Dallas,118,0,1,5,,,,,,,,
1/18/16,Chicago,111,Detroit,101,0,0,-10,,,,,,,,
1/18/16,Houston,132,LA Clippers,140,1,1,8,,,,,,,,
1/18/16,New Orleans,99,Memphis,101,0,1,2,,,,,,,,
1/18/16,Philadelphia,113,New York,119,1,1,6,,,,,,,,
1/18/16,Brooklyn,100,Toronto,112,0,1,12,,,,,,,,
1/18/16,Portland,108,Washington,98,0,0,-10,,,,,,,,
1/19/16,Okla City,110,Denver,104,0,0,-6,,,,,,,,
1/19/16,Milwaukee,91,Miami,79,1,0,-12,,,,,,,,
1/19/16,Minnesota,99,New Orleans,114,0,1,15,,,,,,,,
1/19/16,Indiana,97,Phoenix,94,0,0,-3,,,,,,,,
1/20/16,Cleveland,91,Brooklyn,78,0,0,-13,,,,,,,,
1/20/16,Golden State,125,Chicago,94,0,0,-31,,,,,,,,
1/20/16,Minnesota,94,Dallas,106,0,1,12,,,,,,,,
1/20/16,Detroit,123,Houston,114,0,0,-9,,,,,,,,
1/20/16,Sacramento,112,LA Lakers,93,1,0,-19,,,,,,,,
1/20/16,Utah,111,New York,118,1,1,7,,,,,,,,
1/20/16,Charlotte,95,Okla City,109,0,1,14,,,,,,,,
1/20/16,Philadelphia,96,Orlando,87,0,0,-9,,,,,,,,
1/20/16,Atlanta,104,Portland,98,0,0,-6,,,,,,,,
1/20/16,Boston,109,Toronto,115,0,1,6,,,,,,,,
1/20/16,Miami,87,Washington,106,0,1,19,,,,,,,,
1/21/16,LA Clippers,102,Cleveland,115,0,1,13,,,,,,,,
1/21/16,Memphis,102,Denver,101,0,0,-1,,,,,,,,
1/21/16,Detroit,99,New Orleans,115,0,1,16,,,,,,,,
1/21/16,San Antonio,117,Phoenix,89,0,0,-28,,,,,,,,
1/21/16,Atlanta,88,Sacramento,91,0,1,3,,,,,,,,
1/22/16,Chicago,101,Boston,110,0,1,9,,,,,,,,
1/22/16,Utah,108,Brooklyn,86,0,0,-22,,,,,,,,
1/22/16,Okla City,109,Dallas,106,0,0,-3,,,,,,,,
1/22/16,Indiana,110,Golden State,122,0,1,12,,,,,,,,
1/22/16,Milwaukee,98,Houston,102,0,1,4,,,,,,,,
1/22/16,San Antonio,108,LA Lakers,95,1,0,-13,,,,,,,,
1/22/16,LA Clippers,116,New York,88,-1,0,-28,,,,,,,,
1/22/16,Charlotte,120,Orlando,116,0,0,-4,,,,,,,,
1/22/16,Miami,81,Toronto,101,0,1,20,,,,,,,,
1/23/16,New York,84,Charlotte,97,0,1,13,,,,,,,,
1/23/16,Chicago,96,Cleveland,83,0,0,-13,,,,,,,,
1/23/16,Detroit,101,Denver,104,0,1,3,,,,,,,,
1/23/16,Memphis,101,Minnesota,106,0,1,5,,,,,,,,
1/23/16,Milwaukee,99,New Orleans,116,0,1,17,,,,,,,,
1/23/16,Atlanta,95,Phoenix,98,0,1,3,,,,,,,,
1/23/16,LA Lakers,103,Portland,121,0,1,18,,,,,,,,
1/23/16,Indiana,97,Sacramento,108,0,1,11,,,,,,,,
1/24/16,Okla City,106,Brooklyn,116,0,1,10,,,,,,,,
1/24/16,Dallas,104,Houston,115,0,1,11,,,,,,,,
1/24/16,Boston,112,Philadelphia,92,0,0,-20,,,,,,,,
1/24/16,LA Clippers,94,Toronto,112,0,1,18,,,,,,,,
1/25/16,Miami,89,Chicago,84,0,0,-5,,,,,,,,
1/25/16,Minnesota,107,Cleveland,114,0,1,7,,,,,,,,
1/25/16,Atlanta,119,Denver,105,0,0,-14,,,,,,,,
1/25/16,San Antonio,90,Golden State,120,0,1,30,,,,,,,,
1/25/16,Orlando,102,Memphis,108,0,1,6,,,,,,,,
1/25/16,Houston,112,New Orleans,111,0,0,-1,,,,,,,,
1/25/16,Charlotte,129,Sacramento,128,0,0,-1,,,,,,,,
1/25/16,Detroit,95,Utah,92,0,0,-3,,,,,,,,
1/25/16,Boston,116,Washington,91,0,0,-25,,,,,,,,
1/26/16,Miami,102,Brooklyn,98,0,0,-4,,,,,,,,
1/26/16,LA Clippers,91,Indiana,89,0,0,-2,,,,,,,,
1/26/16,Dallas,92,LA Lakers,90,1,0,-2,,,,,,,,
1/26/16,Orlando,100,Milwaukee,107,0,1,7,,,,,,,,
1/26/16,Okla City,128,New York,122,1,0,-6,,,,,,,,
1/26/16,Phoenix,103,Philadelphia,113,0,1,10,,,,,,,,
1/26/16,Sacramento,97,Portland,112,0,1,15,,,,,,,,
1/26/16,Washington,89,Toronto,106,0,1,17,,,,,,,,
1/27/16,LA Clippers,85,Atlanta,83,0,0,-2,,,,,,,,
1/27/16,Denver,103,Boston,111,0,1,8,,,,,,,,
1/27/16,Phoenix,93,Cleveland,115,0,1,22,,,,,,,,
1/27/16,Philadelphia,97,Detroit,110,0,1,13,,,,,,,,
1/27/16,Dallas,107,Golden State,127,0,1,20,,,,,,,,
1/27/16,Okla City,126,Minnesota,123,0,0,-3,,,,,,,,
1/27/16,Houston,99,San Antonio,130,0,1,31,,,,,,,,
1/27/16,Charlotte,73,Utah,102,0,1,29,,,,,,,,
1/28/16,Atlanta,92,Indiana,111,0,1,19,,,,,,,,
1/28/16,Chicago,114,LA Lakers,91,1,0,-23,,,,,,,,
1/28/16,Milwaukee,83,Memphis,103,0,1,20,,,,,,,,
1/28/16,Sacramento,105,New Orleans,114,0,1,9,,,,,,,,
1/28/16,New York,93,Toronto,103,0,1,10,,,,,,,,
1/28/16,Denver,117,Washington,113,0,0,-4,,,,,,,,
1/29/16,Orlando,94,Boston,113,0,1,19,,,,,,,,
1/29/16,Brooklyn,79,Dallas,91,0,1,12,,,,,,,,
1/29/16,Cleveland,114,Detroit,106,0,0,-8,,,,,,,,
1/29/16,LA Lakers,93,LA Clippers,105,-1,1,12,,,,,,,,
1/29/16,Miami,107,Milwaukee,103,0,0,-4,,,,,,,,
1/29/16,Phoenix,84,New York,102,1,1,18,,,,,,,,
1/29/16,Houston,108,Okla City,116,0,1,8,,,,,,,,
1/29/16,Charlotte,91,Portland,109,0,1,18,,,,,,,,
1/29/16,Minnesota,90,Utah,103,0,1,13,,,,,,,,
1/30/16,San Antonio,103,Cleveland,117,0,1,14,,,,,,,,
1/30/16,Washington,123,Houston,122,0,0,-1,,,,,,,,
1/30/16,Denver,105,Indiana,109,0,1,4,,,,,,,,
1/30/16,Sacramento,117,Memphis,121,0,1,4,,,,,,,,
1/30/16,Brooklyn,103,New Orleans,105,0,1,2,,,,,,,,
1/30/16,Golden State,108,Philadelphia,105,0,0,-3,,,,,,,,
1/30/16,Detroit,107,Toronto,111,0,1,4,,,,,,,,
1/31/16,Phoenix,78,Dallas,91,0,1,13,,,,,,,,
1/31/16,Chicago,93,LA Clippers,120,1,1,27,,,,,,,,
1/31/16,Charlotte,101,LA Lakers,82,1,0,-19,,,,,,,,
1/31/16,Atlanta,87,Miami,105,1,1,18,,,,,,,,
1/31/16,Golden State,116,New York,95,1,0,-21,,,,,,,,
1/31/16,Boston,114,Orlando,119,0,1,5,,,,,,,,
1/31/16,Minnesota,93,Portland,96,0,1,3,,,,,,,,
2/1/16,Dallas,97,Atlanta,112,0,1,15,,,,,,,,
2/1/16,Detroit,105,Brooklyn,100,0,0,-5,,,,,,,,
2/1/16,Toronto,93,Denver,112,0,1,19,,,,,,,,
2/1/16,Cleveland,111,Indiana,106,0,0,-5,,,,,,,,
2/1/16,Memphis,110,New Orleans,95,0,0,-15,,,,,,,,
2/1/16,Washington,98,Okla City,114,0,1,16,,,,,,,,
2/1/16,Milwaukee,104,Sacramento,111,0,1,7,,,,,,,,
2/1/16,Orlando,92,San Antonio,107,0,1,15,,,,,,,,
2/1/16,Chicago,96,Utah,105,0,1,9,,,,,,,,
2/2/16,Miami,102,Houston,115,0,1,13,,,,,,,,
2/2/16,Minnesota,115,LA Lakers,119,1,1,4,,,,,,,,
2/2/16,Boston,97,New York,89,1,0,-8,,,,,,,,
2/2/16,Toronto,104,Phoenix,97,0,0,-7,,,,,,,,
2/2/16,Milwaukee,95,Portland,107,0,1,12,,,,,,,,
2/3/16,Detroit,95,Boston,102,0,1,7,,,,,,,,
2/3/16,Indiana,114,Brooklyn,100,0,0,-14,,,,,,,,
2/3/16,Cleveland,97,Charlotte,106,0,1,9,,,,,,,,
2/3/16,Miami,93,Dallas,90,0,0,-3,,,,,,,,
2/3/16,Minnesota,108,LA Clippers,102,1,0,-6,,,,,,,,
2/3/16,Orlando,114,Okla City,117,0,1,3,,,,,,,,
2/3/16,Atlanta,124,Philadelphia,86,0,0,-38,,,,,,,,
2/3/16,Chicago,107,Sacramento,102,0,0,-5,,,,,,,,
2/3/16,New Orleans,97,San Antonio,110,0,1,13,,,,,,,,
2/3/16,Denver,81,Utah,85,0,1,4,,,,,,,,
2/3/16,Golden State,134,Washington,121,0,0,-13,,,,,,,,
2/4/16,New York,105,Detroit,111,0,1,6,,,,,,,,
2/4/16,LA Lakers,99,New Orleans,96,0,0,-3,,,,,,,,
2/4/16,Houston,111,Phoenix,105,0,0,-6,,,,,,,,
2/4/16,Toronto,110,Portland,103,0,0,-7,,,,,,,,
2/5/16,Indiana,96,Atlanta,102,0,1,6,,,,,,,,
2/5/16,Sacramento,119,Brooklyn,128,0,1,9,,,,,,,,
2/5/16,Miami,98,Charlotte,95,0,0,-3,,,,,,,,
2/5/16,Boston,104,Cleveland,103,0,0,-1,,,,,,,,
2/5/16,San Antonio,116,Dallas,90,0,0,-26,,,,,,,,
2/5/16,Chicago,110,Denver,115,0,1,5,,,,,,,,
2/5/16,Memphis,91,New York,85,1,0,-6,,,,,,,,
2/5/16,LA Clippers,107,Orlando,93,0,0,-14,,,,,,,,
2/5/16,Milwaukee,81,Utah,84,0,1,3,,,,,,,,
2/5/16,Philadelphia,94,Washington,106,0,1,12,,,,,,,,
2/6/16,Washington,104,Charlotte,108,0,1,4,,,,,,,,
2/6/16,New Orleans,84,Cleveland,99,0,1,15,,,,,,,,
2/6/16,Okla City,108,Golden State,116,0,1,8,,,,,,,,
2/6/16,Portland,96,Houston,79,0,0,-17,,,,,,,,
2/6/16,Detroit,104,Indiana,112,0,1,8,,,,,,,,
2/6/16,Dallas,114,Memphis,110,0,0,-4,,,,,,,,
2/6/16,Chicago,105,Minnesota,112,0,1,7,,,,,,,,
2/6/16,Brooklyn,98,Philadelphia,103,0,1,5,,,,,,,,
2/6/16,Utah,98,Phoenix,89,0,0,-9,,,,,,,,
2/6/16,LA Lakers,102,San Antonio,106,0,1,4,,,,,,,,
2/7/16,Sacramento,119,Boston,128,0,1,9,,,,,,,,
2/7/16,LA Clippers,100,Miami,93,-1,0,-7,,,,,,,,
2/7/16,Denver,101,New York,96,1,0,-5,,,,,,,,
2/7/16,Atlanta,94,Orlando,96,0,1,2,,,,,,,,
2/8/16,Orlando,117,Atlanta,110,0,0,-7,,,,,,,,
2/8/16,Denver,104,Brooklyn,105,0,1,1,,,,,,,,
2/8/16,Chicago,91,Charlotte,108,0,1,17,,,,,,,,
2/8/16,Sacramento,100,Cleveland,120,0,1,20,,,,,,,,
2/8/16,Toronto,103,Detroit,89,0,0,-14,,,,,,,,
2/8/16,LA Lakers,87,Indiana,89,0,1,2,,,,,,,,
2/8/16,Portland,112,Memphis,106,0,0,-6,,,,,,,,
2/8/16,New Orleans,116,Minnesota,102,0,0,-14,,,,,,,,
2/8/16,LA Clippers,98,Philadelphia,92,0,0,-6,,,,,,,,
2/8/16,Okla City,122,Phoenix,106,0,0,-16,,,,,,,,
2/9/16,Utah,121,Dallas,119,0,0,-2,,,,,,,,
2/9/16,Houston,110,Golden State,123,0,1,13,,,,,,,,
2/9/16,San Antonio,119,Miami,101,1,0,-18,,,,,,,,
2/9/16,Boston,111,Milwaukee,112,0,1,1,,,,,,,,
2/9/16,Washington,111,New York,108,1,0,-3,,,,,,,,
2/10/16,LA Clippers,134,Boston,139,0,1,5,,,,,,,,
2/10/16,Memphis,109,Brooklyn,90,0,0,-19,,,,,,,,
2/10/16,Atlanta,113,Chicago,90,0,0,-23,,,,,,,,
2/10/16,LA Lakers,111,Cleveland,120,0,1,9,,,,,,,,
2/10/16,Denver,103,Detroit,92,0,0,-11,,,,,,,,
2/10/16,Charlotte,117,Indiana,95,0,0,-22,,,,,,,,
2/10/16,Toronto,112,Minnesota,117,0,1,5,,,,,,,,
2/10/16,Utah,96,New Orleans,100,0,1,4,,,,,,,,
2/10/16,San Antonio,98,Orlando,96,0,0,-2,,,,,,,,
2/10/16,Sacramento,114,Philadelphia,110,0,0,-4,,,,,,,,
2/10/16,Golden State,112,Phoenix,104,0,0,-8,,,,,,,,
2/10/16,Houston,103,Portland,116,0,1,13,,,,,,,,
2/11/16,Washington,92,Milwaukee,99,0,1,7,,,,,,,,
2/11/16,New Orleans,95,Okla City,121,0,1,26,,,,,,,,
2/18/16,Chicago,95,Cleveland,106,0,1,11,,,,,,,,
2/18/16,San Antonio,86,LA Clippers,105,1,1,19,,,,,,,,
2/18/16,Utah,89,Washington,103,0,1,14,,,,,,,,
2/19/16,Miami,115,Atlanta,111,0,0,-4,,,,,,,,
2/19/16,New York,98,Brooklyn,109,0,1,11,,,,,,,,
2/19/16,Toronto,106,Chicago,116,0,1,10,,,,,,,,
2/19/16,San Antonio,119,LA Lakers,113,1,0,-6,,,,,,,,
2/19/16,Minnesota,104,Memphis,109,0,1,5,,,,,,,,
2/19/16,Charlotte,98,Milwaukee,95,0,0,-3,,,,,,,,
2/19/16,Philadelphia,114,New Orleans,121,0,1,7,,,,,,,,
2/19/16,Indiana,101,Okla City,98,0,0,-3,,,,,,,,
2/19/16,Dallas,104,Orlando,110,0,1,6,,,,,,,,
2/19/16,Houston,116,Phoenix,100,0,0,-16,,,,,,,,
2/19/16,Golden State,105,Portland,137,0,1,32,,,,,,,,
2/19/16,Denver,110,Sacramento,116,0,1,6,,,,,,,,
2/19/16,Boston,93,Utah,111,0,1,18,,,,,,,,
2/19/16,Detroit,86,Washington,98,0,1,12,,,,,,,,
2/20/16,Milwaukee,117,Atlanta,109,0,0,-8,,,,,,,,
2/20/16,Golden State,115,LA Clippers,112,1,0,-3,,,,,,,,
2/20/16,Washington,94,Miami,114,1,1,20,,,,,,,,
2/20/16,New York,103,Minnesota,95,0,0,-8,,,,,,,,
2/21/16,Charlotte,104,Brooklyn,96,0,0,-8,,,,,,,,
2/21/16,LA Lakers,115,Chicago,126,0,1,11,,,,,,,,
2/21/16,Philadelphia,103,Dallas,129,0,1,26,,,,,,,,
2/21/16,Boston,121,Denver,101,0,0,-20,,,,,,,,
2/21/16,New Orleans,111,Detroit,106,0,0,-5,,,,,,,,
2/21/16,Cleveland,115,Okla City,92,0,0,-23,,,,,,,,
2/21/16,Indiana,105,Orlando,102,0,0,-3,,,,,,,,
2/21/16,San Antonio,118,Phoenix,111,0,0,-7,,,,,,,,
2/21/16,Utah,111,Portland,115,0,1,4,,,,,,,,
2/21/16,Memphis,85,Toronto,98,0,1,13,,,,,,,,
2/22/16,Golden State,102,Atlanta,92,0,0,-10,,,,,,,,
2/22/16,Detroit,96,Cleveland,88,0,0,-8,,,,,,,,
2/22/16,Phoenix,84,LA Clippers,124,1,1,40,,,,,,,,
2/22/16,Indiana,93,Miami,101,1,1,8,,,,,,,,
2/22/16,LA Lakers,101,Milwaukee,108,0,1,7,,,,,,,,
2/22/16,Boston,122,Minnesota,124,0,1,2,,,,,,,,
2/22/16,Toronto,122,New York,95,1,0,-27,,,,,,,,
2/23/16,Sacramento,114,Denver,110,0,0,-4,,,,,,,,
2/23/16,Orlando,124,Philadelphia,115,0,0,-9,,,,,,,,
2/23/16,Brooklyn,104,Portland,112,0,1,8,,,,,,,,
2/23/16,Houston,114,Utah,117,0,1,3,,,,,,,,
2/23/16,New Orleans,89,Washington,109,0,1,20,,,,,,,,
2/24/16,Washington,104,Chicago,109,0,1,5,,,,,,,,
2/24/16,Charlotte,103,Cleveland,114,0,1,11,,,,,,,,
2/24/16,Okla City,116,Dallas,103,0,0,-13,,,,,,,,
2/24/16,Philadelphia,91,Detroit,111,0,1,20,,,,,,,,
2/24/16,New York,105,Indiana,108,0,1,3,,,,,,,,
2/24/16,Denver,87,LA Clippers,81,1,0,-6,,,,,,,,
2/24/16,LA Lakers,119,Memphis,128,0,1,9,,,,,,,,
2/24/16,Golden State,118,Miami,112,1,0,-6,,,,,,,,
2/24/16,San Antonio,108,Sacramento,92,0,0,-16,,,,,,,,
2/24/16,Minnesota,105,Toronto,114,0,1,9,,,,,,,,
2/25/16,Milwaukee,107,Boston,112,0,1,5,,,,,,,,
2/25/16,Okla City,119,New Orleans,123,0,1,4,,,,,,,,
2/25/16,Golden State,130,Orlando,114,0,0,-16,,,,,,,,
2/25/16,Brooklyn,116,Phoenix,106,0,0,-10,,,,,,,,
2/25/16,Houston,119,Portland,105,0,0,-14,,,,,,,,
2/25/16,San Antonio,96,Utah,78,0,0,-18,,,,,,,,
2/26/16,Chicago,88,Atlanta,103,0,1,15,,,,,,,,
2/26/16,Denver,116,Dallas,122,0,1,6,,,,,,,,
2/26/16,Charlotte,96,Indiana,95,0,0,-1,,,,,,,,
2/26/16,Memphis,112,LA Lakers,95,1,0,-17,,,,,,,,
2/26/16,Orlando,95,New York,108,1,1,13,,,,,,,,
2/26/16,Washington,103,Philadelphia,94,0,0,-9,,,,,,,,
2/26/16,LA Clippers,117,Sacramento,107,0,0,-10,,,,,,,,
2/26/16,Cleveland,97,Toronto,99,0,1,2,,,,,,,,
2/27/16,Miami,89,Boston,101,0,1,12,,,,,,,,
2/27/16,Portland,103,Chicago,95,0,0,-8,,,,,,,,
2/27/16,San Antonio,104,Houston,94,0,0,-10,,,,,,,,
2/27/16,Detroit,102,Milwaukee,91,0,0,-11,,,,,,,,
2/27/16,Minnesota,112,New Orleans,110,0,0,-2,,,,,,,,
2/27/16,Golden State,121,Okla City,118,0,0,-3,,,,,,,,
2/27/16,Memphis,106,Phoenix,111,0,1,5,,,,,,,,
2/27/16,Brooklyn,98,Utah,96,0,0,-2,,,,,,,,
2/28/16,Charlotte,76,Atlanta,87,0,1,11,,,,,,,,
2/28/16,Minnesota,101,Dallas,128,0,1,27,,,,,,,,
2/28/16,Toronto,101,Detroit,114,0,1,13,,,,,,,,
2/28/16,Portland,111,Indiana,102,0,0,-9,,,,,,,,
2/28/16,Miami,98,New York,81,-1,0,-17,,,,,,,,
2/28/16,Philadelphia,116,Orlando,130,0,1,14,,,,,,,,
2/28/16,Cleveland,99,Washington,113,0,1,14,,,,,,,,
2/29/16,Utah,95,Boston,100,0,1,5,,,,,,,,
2/29/16,Indiana,96,Cleveland,100,0,1,4,,,,,,,,
2/29/16,Memphis,103,Denver,96,0,0,-7,,,,,,,,
2/29/16,Brooklyn,95,LA Clippers,105,1,1,10,,,,,,,,
2/29/16,Houston,121,Milwaukee,128,0,1,7,,,,,,,,
2/29/16,Okla City,131,Sacramento,116,0,0,-15,,,,,,,,
2/29/16,Philadelphia,108,Washington,116,0,1,8,,,,,,,,
3/1/16,Phoenix,92,Charlotte,126,0,1,34,,,,,,,,
3/1/16,Orlando,108,Dallas,121,0,1,13,,,,,,,,
3/1/16,Atlanta,105,Golden State,109,0,1,4,,,,,,,,
3/1/16,Brooklyn,101,LA Lakers,107,1,1,6,,,,,,,,
3/1/16,Chicago,111,Miami,129,1,1,18,,,,,,,,
3/1/16,Portland,104,New York,85,1,0,-19,,,,,,,,
3/2/16,Portland,93,Boston,116,0,1,23,,,,,,,,
3/2/16,LA Lakers,107,Denver,117,0,1,10,,,,,,,,
3/2/16,New Orleans,95,Houston,100,0,1,5,,,,,,,,
3/2/16,Okla City,98,LA Clippers,103,1,1,5,,,,,,,,
3/2/16,Sacramento,98,Memphis,104,0,1,6,,,,,,,,
3/2/16,Indiana,104,Milwaukee,99,0,0,-5,,,,,,,,
3/2/16,Washington,104,Minnesota,98,0,0,-6,,,,,,,,
3/2/16,Chicago,89,Orlando,102,0,1,13,,,,,,,,
3/2/16,Charlotte,119,Philadelphia,99,0,0,-20,,,,,,,,
3/2/16,Detroit,81,San Antonio,97,0,1,16,,,,,,,,
3/2/16,Utah,94,Toronto,104,0,1,10,,,,,,,,
3/3/16,Sacramento,104,Dallas,101,0,0,-3,,,,,,,,
3/3/16,Okla City,106,Golden State,121,0,1,15,,,,,,,,
3/3/16,Phoenix,92,Miami,108,1,1,16,,,,,,,,
3/3/16,San Antonio,94,New Orleans,86,0,0,-8,,,,,,,,
3/4/16,New York,104,Boston,105,0,1,1,,,,,,,,
3/4/16,Indiana,101,Charlotte,108,0,1,7,,,,,,,,
3/4/16,Washington,83,Cleveland,108,0,1,25,,,,,,,,
3/4/16,Brooklyn,121,Denver,120,0,0,-1,,,,,,,,
3/4/16,Atlanta,106,LA Lakers,77,1,0,-29,,,,,,,,
3/4/16,Utah,88,Memphis,94,0,1,6,,,,,,,,
3/4/16,Minnesota,101,Milwaukee,116,0,1,15,,,,,,,,
3/4/16,Phoenix,102,Orlando,84,0,0,-18,,,,,,,,
3/4/16,Miami,112,Philadelphia,102,0,0,-10,,,,,,,,
3/4/16,Portland,115,Toronto,117,0,1,2,,,,,,,,
3/5/16,Houston,100,Chicago,108,0,1,8,,,,,,,,
3/5/16,Boston,103,Cleveland,120,0,1,17,,,,,,,,
3/5/16,Atlanta,107,LA Clippers,97,1,0,-10,,,,,,,,
3/5/16,Brooklyn,118,Minnesota,132,0,1,14,,,,,,,,
3/5/16,Utah,106,New Orleans,94,0,0,-12,,,,,,,,
3/5/16,Detroit,89,New York,102,1,1,13,,,,,,,,
3/5/16,Sacramento,94,San Antonio,104,0,1,10,,,,,,,,
3/5/16,Indiana,100,Washington,99,0,0,-1,,,,,,,,
3/6/16,Dallas,114,Denver,116,0,1,2,,,,,,,,
3/6/16,Portland,103,Detroit,123,0,1,20,,,,,,,,
3/6/16,Golden State,95,LA Lakers,112,1,1,17,,,,,,,,
3/6/16,Phoenix,109,Memphis,100,0,0,-9,,,,,,,,
3/6/16,Philadelphia,98,Miami,103,1,1,5,,,,,,,,
3/6/16,Okla City,104,Milwaukee,96,0,0,-8,,,,,,,,
3/6/16,Houston,113,Toronto,107,0,0,-6,,,,,,,,
3/7/16,Milwaukee,90,Chicago,100,0,1,10,,,,,,,,
3/7/16,Minnesota,103,Charlotte,108,0,1,5,,,,,,,,
3/7/16,Memphis,106,Cleveland,103,0,0,-3,,,,,,,,
3/7/16,LA Clippers,109,Dallas,90,0,0,-19,,,,,,,,
3/7/16,Orlando,113,Golden State,119,0,1,6,,,,,,,,
3/7/16,San Antonio,91,Indiana,99,0,1,8,,,,,,,,
3/7/16,Sacramento,112,New Orleans,115,0,1,3,,,,,,,,
3/8/16,New York,94,Denver,110,0,1,16,,,,,,,,
3/8/16,Orlando,98,LA Lakers,107,1,1,9,,,,,,,,
3/8/16,San Antonio,116,Minnesota,91,0,0,-25,,,,,,,,
3/8/16,Washington,109,Portland,116,0,1,7,,,,,,,,
3/8/16,Brooklyn,99,Toronto,104,0,1,5,,,,,,,,
